estimate,m,αᵢ,π,only_firstclass
6.301424995538347e-8,10,0.1,1.0,true
9.064177336615697e-8,10,0.1,1.0,true
6.024175221042611e-8,10,0.1,1.0,true
1.226565795526306e-7,10,0.1,1.0,true
6.61469492909799e-8,10,0.1,1.0,true
4.453683055649581e-8,10,0.1,1.0,true
4.902118727151598e-8,10,0.1,1.0,true
7.679526784347184e-8,10,0.1,1.0,true
3.5244565131457316e-8,10,0.1,1.0,true
1.8457732688108692e-7,10,0.1,1.0,true
1.5052693877247938e-7,10,0.1,1.0,true
4.3383503403499335e-8,10,0.1,1.0,true
1.0367485733036706e-7,10,0.1,1.0,true
1.0164328746893103e-7,10,0.1,1.0,true
5.0749555898843135e-8,10,0.1,1.0,true
1.1750281710628955e-7,10,0.1,1.0,true
4.970467946474025e-8,10,0.1,1.0,true
6.479296304259201e-8,10,0.1,1.0,true
1.4130791522168397e-7,10,0.1,1.0,true
1.1117361711433623e-7,10,0.1,1.0,true
1.8022064918998508e-7,10,0.1,1.0,true
5.6134970420717853e-8,10,0.1,1.0,true
3.317350835619687e-8,10,0.1,1.0,true
7.845594694714577e-8,10,0.1,1.0,true
7.328244388940724e-8,10,0.1,1.0,true
3.636740285204432e-8,10,0.1,1.0,true
4.408549781644392e-8,10,0.1,1.0,true
9.57172075921379e-8,10,0.1,1.0,true
4.8433060786275016e-8,10,0.1,1.0,true
1.4365760814108992e-7,10,0.1,1.0,true
4.8993936177480046e-8,10,0.1,1.0,true
1.3927117955497685e-7,10,0.1,1.0,true
1.770462845447005e-7,10,0.1,1.0,true
6.625461139149713e-8,10,0.1,1.0,true
3.302443518420409e-8,10,0.1,1.0,true
4.808318590792755e-8,10,0.1,1.0,true
2.7081532761539977e-8,10,0.1,1.0,true
7.74628661379916e-8,10,0.1,1.0,true
1.7526561973586921e-7,10,0.1,1.0,true
1.2728827320949696e-7,10,0.1,1.0,true
5.945765638756922e-8,10,0.1,1.0,true
7.791777361186368e-8,10,0.1,1.0,true
7.339532305681231e-8,10,0.1,1.0,true
1.7750495036639726e-8,10,0.1,1.0,true
1.3869711241750622e-7,10,0.1,1.0,true
1.7178784691087353e-7,10,0.1,1.0,true
1.2589916689983444e-7,10,0.1,1.0,true
4.3819910605460285e-8,10,0.1,1.0,true
1.2325680102091938e-7,10,0.1,1.0,true
5.713513626101216e-8,10,0.1,1.0,true
1.1733879658061078e-7,10,0.1,1.0,true
1.1103287241677237e-7,10,0.1,1.0,true
7.76512070757555e-8,10,0.1,1.0,true
1.655875188274809e-8,10,0.1,1.0,true
7.189614421930162e-8,10,0.1,1.0,true
4.3647661486287355e-8,10,0.1,1.0,true
1.027142684773817e-7,10,0.1,1.0,true
1.470654001899826e-7,10,0.1,1.0,true
6.12063351054735e-8,10,0.1,1.0,true
1.4345945706815487e-7,10,0.1,1.0,true
4.997878942098919e-8,10,0.1,1.0,true
5.4967251010824944e-8,10,0.1,1.0,true
2.3990430243901814e-7,10,0.1,1.0,true
5.373193832338278e-8,10,0.1,1.0,true
5.083893558493013e-8,10,0.1,1.0,true
7.231047037882437e-8,10,0.1,1.0,true
8.684910791497325e-8,10,0.1,1.0,true
7.123819929606435e-8,10,0.1,1.0,true
1.8326516855571835e-7,10,0.1,1.0,true
9.513211668047885e-8,10,0.1,1.0,true
8.708729576663577e-8,10,0.1,1.0,true
1.0870072659719256e-7,10,0.1,1.0,true
7.128383882836645e-8,10,0.1,1.0,true
6.798894359528935e-8,10,0.1,1.0,true
4.2360391515221084e-8,10,0.1,1.0,true
1.3337443897312615e-7,10,0.1,1.0,true
1.19393224624366e-7,10,0.1,1.0,true
5.8453466759916936e-8,10,0.1,1.0,true
1.4854348797583932e-7,10,0.1,1.0,true
5.237590519891401e-8,10,0.1,1.0,true
4.0970833486080583e-8,10,0.1,1.0,true
1.255584656973421e-7,10,0.1,1.0,true
1.5253303475649044e-7,10,0.1,1.0,true
2.5580325811280606e-7,10,0.1,1.0,true
2.7769741942557816e-8,10,0.1,1.0,true
4.1900856884593756e-8,10,0.1,1.0,true
1.3246999352010747e-8,10,0.1,1.0,true
6.030605549174597e-8,10,0.1,1.0,true
1.7790667872249906e-8,10,0.1,1.0,true
1.6487747449696392e-7,10,0.1,1.0,true
3.129987937289343e-8,10,0.1,1.0,true
4.39670852177214e-8,10,0.1,1.0,true
1.686946851441069e-8,10,0.1,1.0,true
4.701080275164667e-8,10,0.1,1.0,true
7.550015355589191e-8,10,0.1,1.0,true
8.000914331629718e-8,10,0.1,1.0,true
2.517797006815837e-7,10,0.1,1.0,true
3.22968860761362e-8,10,0.1,1.0,true
1.3154995365089712e-7,10,0.1,1.0,true
5.979629859038274e-8,10,0.1,1.0,true
3.4007539654805767e-7,10,0.1,1.0,true
3.19635398089743e-8,10,0.1,1.0,true
1.50702418248714e-8,10,0.1,1.0,true
2.3501568583645712e-7,10,0.1,1.0,true
7.725189006106458e-8,10,0.1,1.0,true
6.239284901675226e-8,10,0.1,1.0,true
1.231875230328792e-7,10,0.1,1.0,true
2.054263139367776e-7,10,0.1,1.0,true
4.928335374848968e-8,10,0.1,1.0,true
4.188055279247997e-8,10,0.1,1.0,true
5.899596864512685e-8,10,0.1,1.0,true
1.1275532359926383e-7,10,0.1,1.0,true
8.700808443807364e-8,10,0.1,1.0,true
4.5199643758121894e-8,10,0.1,1.0,true
5.709914518573629e-8,10,0.1,1.0,true
5.497603962485497e-8,10,0.1,1.0,true
4.660193535557924e-8,10,0.1,1.0,true
4.077332776419535e-8,10,0.1,1.0,true
7.162822106173152e-8,10,0.1,1.0,true
1.5819929771410366e-7,10,0.1,1.0,true
4.6326880271841444e-8,10,0.1,1.0,true
2.9874275973926065e-8,10,0.1,1.0,true
1.4372749548523002e-7,10,0.1,1.0,true
3.358187974417612e-8,10,0.1,1.0,true
1.191276340735486e-7,10,0.1,1.0,true
8.409143371585865e-8,10,0.1,1.0,true
6.56354257884303e-8,10,0.1,1.0,true
5.767390799284589e-8,10,0.1,1.0,true
5.95802867632751e-8,10,0.1,1.0,true
2.9925544441943907e-8,10,0.1,1.0,true
1.6397011367609968e-7,10,0.1,1.0,true
1.6505962320967917e-7,10,0.1,1.0,true
9.574409971532241e-8,10,0.1,1.0,true
7.629557859475684e-8,10,0.1,1.0,true
4.016291670865079e-8,10,0.1,1.0,true
1.4824061406445377e-7,10,0.1,1.0,true
7.937412281201004e-8,10,0.1,1.0,true
6.300730502127535e-8,10,0.1,1.0,true
1.6392968721806402e-7,10,0.1,1.0,true
1.1255288248312153e-7,10,0.1,1.0,true
8.245936136145839e-8,10,0.1,1.0,true
1.1495052949967323e-7,10,0.1,1.0,true
7.248314683079804e-8,10,0.1,1.0,true
1.6153487825318286e-7,10,0.1,1.0,true
4.226912241465276e-8,10,0.1,1.0,true
5.9490404156258794e-8,10,0.1,1.0,true
6.31757297387548e-8,10,0.1,1.0,true
1.1673370549457745e-7,10,0.1,1.0,true
4.1393742138542936e-8,10,0.1,1.0,true
7.695872499258386e-8,10,0.1,1.0,true
2.8539382660947714e-8,10,0.1,1.0,true
1.0440688487225635e-7,10,0.1,1.0,true
2.0987605812601194e-7,10,0.1,1.0,true
1.9961170057718053e-7,10,0.1,1.0,true
8.815380970499765e-8,10,0.1,1.0,true
7.433282269213525e-8,10,0.1,1.0,true
5.8884628939767955e-8,10,0.1,1.0,true
2.8006553032868356e-8,10,0.1,1.0,true
2.0244782540708537e-7,10,0.1,1.0,true
1.682402212679749e-7,10,0.1,1.0,true
8.103187268484308e-8,10,0.1,1.0,true
7.627174101157265e-8,10,0.1,1.0,true
7.343947828535072e-8,10,0.1,1.0,true
4.846265607988264e-8,10,0.1,1.0,true
1.8427152153794288e-7,10,0.1,1.0,true
8.06694059876315e-8,10,0.1,1.0,true
5.422334231238692e-8,10,0.1,1.0,true
5.963968801134573e-8,10,0.1,1.0,true
1.1928034353534245e-7,10,0.1,1.0,true
1.0012932122718191e-7,10,0.1,1.0,true
8.23433964098441e-8,10,0.1,1.0,true
8.29383819960861e-8,10,0.1,1.0,true
1.524585033133699e-7,10,0.1,1.0,true
3.196859219848319e-8,10,0.1,1.0,true
3.0992438824970754e-8,10,0.1,1.0,true
4.001895688177385e-8,10,0.1,1.0,true
8.586066488934528e-8,10,0.1,1.0,true
4.7828308366877666e-8,10,0.1,1.0,true
7.779041174773965e-8,10,0.1,1.0,true
8.287489910404636e-8,10,0.1,1.0,true
9.630454879406038e-8,10,0.1,1.0,true
5.265242099444455e-8,10,0.1,1.0,true
7.344830128196793e-8,10,0.1,1.0,true
4.608728934120748e-8,10,0.1,1.0,true
3.646111346335674e-8,10,0.1,1.0,true
4.499566156981322e-8,10,0.1,1.0,true
5.847314850300191e-8,10,0.1,1.0,true
1.8186781274827794e-7,10,0.1,1.0,true
1.1415680569318248e-7,10,0.1,1.0,true
4.8936281949129186e-8,10,0.1,1.0,true
6.298719512212318e-8,10,0.1,1.0,true
5.627138921036584e-8,10,0.1,1.0,true
3.631637113593471e-8,10,0.1,1.0,true
5.25661038123189e-8,10,0.1,1.0,true
3.7483153960666134e-8,10,0.1,1.0,true
1.0306595163267257e-7,10,0.1,1.0,true
3.667109644280998e-8,10,0.1,1.0,true
7.220952365169807e-8,10,0.1,1.0,true
1.9605595244781213e-7,10,0.1,1.0,true
1.8940371425808968e-7,10,0.1,1.0,true
3.057168370396239e-8,10,0.1,1.0,true
9.186163913265572e-8,10,0.1,1.0,true
1.251417730630879e-7,10,0.1,1.0,true
3.46502711131275e-8,10,0.1,1.0,true
1.1231297702926441e-7,10,0.1,1.0,true
8.06234104737882e-8,10,0.1,1.0,true
5.1212193901182904e-8,10,0.1,1.0,true
1.023504720621586e-7,10,0.1,1.0,true
5.370227300372488e-8,10,0.1,1.0,true
1.0269713505169688e-7,10,0.1,1.0,true
3.408255017388306e-8,10,0.1,1.0,true
1.0545381371253953e-7,10,0.1,1.0,true
1.37951009752105e-7,10,0.1,1.0,true
8.704900070586478e-8,10,0.1,1.0,true
4.099872040840486e-8,10,0.1,1.0,true
8.678789634252211e-8,10,0.1,1.0,true
5.9070060339624436e-8,10,0.1,1.0,true
5.549989286412617e-8,10,0.1,1.0,true
5.632809476777416e-8,10,0.1,1.0,true
4.0759613892837256e-7,10,0.1,1.0,true
4.051103274876263e-8,10,0.1,1.0,true
3.6192104933433045e-8,10,0.1,1.0,true
3.93430760763009e-8,10,0.1,1.0,true
7.263094953308305e-8,10,0.1,1.0,true
1.8302282574570084e-7,10,0.1,1.0,true
4.735948440182379e-8,10,0.1,1.0,true
1.0214396716027592e-7,10,0.1,1.0,true
1.6080428955532264e-7,10,0.1,1.0,true
7.051097410937185e-8,10,0.1,1.0,true
4.638432362328574e-8,10,0.1,1.0,true
5.770233702313119e-8,10,0.1,1.0,true
1.6385735828151792e-7,10,0.1,1.0,true
3.0562873440687284e-8,10,0.1,1.0,true
1.352066534219555e-7,10,0.1,1.0,true
4.494181546108001e-8,10,0.1,1.0,true
3.421789790560571e-8,10,0.1,1.0,true
1.9730550016288295e-7,10,0.1,1.0,true
6.69235191567975e-8,10,0.1,1.0,true
1.1138010167160013e-7,10,0.1,1.0,true
7.161644187633126e-8,10,0.1,1.0,true
5.280765152098445e-8,10,0.1,1.0,true
8.53225443699736e-8,10,0.1,1.0,true
9.598375745465448e-8,10,0.1,1.0,true
1.0796383382952901e-7,10,0.1,1.0,true
1.0455782371846119e-7,10,0.1,1.0,true
4.437820103154007e-8,10,0.1,1.0,true
3.8545880688681244e-8,10,0.1,1.0,true
7.133671468437908e-8,10,0.1,1.0,true
6.075877686158707e-8,10,0.1,1.0,true
8.369689117657765e-8,10,0.1,1.0,true
1.9129655192954625e-7,10,0.1,1.0,true
2.0451168625226796e-7,10,0.1,1.0,true
5.292469557802276e-8,10,0.1,1.0,true
4.127946110272728e-8,10,0.1,1.0,true
9.316528488339021e-8,10,0.1,1.0,true
3.7934431288527496e-8,10,0.1,1.0,true
1.8114573205781022e-7,10,0.1,1.0,true
7.96173033532653e-8,10,0.1,1.0,true
7.696072396327175e-8,10,0.1,1.0,true
6.837893150312626e-8,10,0.1,1.0,true
5.1911820555219487e-8,10,0.1,1.0,true
8.807358389567688e-8,10,0.1,1.0,true
6.250461767393236e-8,10,0.1,1.0,true
2.2492944303135862e-7,10,0.1,1.0,true
7.678413162432502e-8,10,0.1,1.0,true
4.246394701683626e-8,10,0.1,1.0,true
6.271961308678741e-8,10,0.1,1.0,true
1.647591892464993e-7,10,0.1,1.0,true
1.0370420664498295e-7,10,0.1,1.0,true
2.6422814609512797e-8,10,0.1,1.0,true
1.048761864367612e-7,10,0.1,1.0,true
9.036428758449015e-8,10,0.1,1.0,true
4.128165727219297e-8,10,0.1,1.0,true
1.0570414709609097e-7,10,0.1,1.0,true
1.0909370724733188e-7,10,0.1,1.0,true
1.6208927820391537e-7,10,0.1,1.0,true
1.0626608940342467e-7,10,0.1,1.0,true
1.0515205891402128e-7,10,0.1,1.0,true
5.943216850725969e-8,10,0.1,1.0,true
3.728983432716026e-8,10,0.1,1.0,true
6.662201212631972e-8,10,0.1,1.0,true
5.406680338207272e-8,10,0.1,1.0,true
1.1223002513142778e-7,10,0.1,1.0,true
6.425041750039618e-8,10,0.1,1.0,true
5.007196546512039e-8,10,0.1,1.0,true
3.157890274656167e-7,10,0.1,1.0,true
6.196674073095302e-8,10,0.1,1.0,true
1.0727170161190303e-7,10,0.1,1.0,true
1.4551895154748266e-7,10,0.1,1.0,true
2.0521316772458176e-7,10,0.1,1.0,true
1.3258022581534574e-7,10,0.1,1.0,true
6.825940470386177e-8,10,0.1,1.0,true
1.5405728408830846e-7,10,0.1,1.0,true
6.880284712489335e-8,10,0.1,1.0,true
1.0707887193744956e-7,10,0.1,1.0,true
7.814885058506697e-8,10,0.1,1.0,true
4.274579410749335e-8,10,0.1,1.0,true
8.300817936120999e-8,10,0.1,1.0,true
1.9758309333679345e-7,10,0.1,1.0,true
7.275081050100268e-8,10,0.1,1.0,true
8.98221970817281e-8,10,0.1,1.0,true
5.3588768197610606e-8,10,0.1,1.0,true
2.3489791896870394e-8,10,0.1,1.0,true
1.1663488762211817e-7,10,0.1,1.0,true
6.810926100780846e-8,10,0.1,1.0,true
2.5168306536474847e-7,10,0.1,1.0,true
7.533988602291701e-8,10,0.1,1.0,true
3.493921750026307e-8,10,0.1,1.0,true
8.031666548534889e-8,10,0.1,1.0,true
6.700869709813681e-8,10,0.1,1.0,true
8.228283806484338e-8,10,0.1,1.0,true
1.3977670546751159e-7,10,0.1,1.0,true
2.2957386270767672e-7,10,0.1,1.0,true
5.3332090231160505e-8,10,0.1,1.0,true
2.436885394206052e-7,10,0.1,1.0,true
3.8982262502995046e-8,10,0.1,1.0,true
2.1790544811248616e-7,10,0.1,1.0,true
6.596726359281084e-8,10,0.1,1.0,true
1.694438088327498e-8,10,0.1,1.0,true
1.64592378168416e-7,10,0.1,1.0,true
3.9251221585196706e-8,10,0.1,1.0,true
1.0550849592224922e-7,10,0.1,1.0,true
8.581551711475761e-8,10,0.1,1.0,true
2.50280787703206e-8,10,0.1,1.0,true
1.5467213823127128e-7,10,0.1,1.0,true
2.8154123100606316e-8,10,0.1,1.0,true
4.990811339606084e-8,10,0.1,1.0,true
1.501968973929008e-7,10,0.1,1.0,true
3.919790820252181e-8,10,0.1,1.0,true
9.58405009933062e-8,10,0.1,1.0,true
7.762537233220562e-8,10,0.1,1.0,true
4.184656232912388e-8,10,0.1,1.0,true
4.361923280884364e-8,10,0.1,1.0,true
6.920742159299854e-8,10,0.1,1.0,true
4.929408120345011e-8,10,0.1,1.0,true
1.595138794661564e-7,10,0.1,1.0,true
1.1428135238665222e-7,10,0.1,1.0,true
6.224307446382067e-8,10,0.1,1.0,true
6.309999163234467e-8,10,0.1,1.0,true
5.527076083248483e-8,10,0.1,1.0,true
3.439196879231187e-8,10,0.1,1.0,true
6.536025732380254e-8,10,0.1,1.0,true
8.237884223030402e-8,10,0.1,1.0,true
3.487974614533276e-8,10,0.1,1.0,true
6.896679979388699e-8,10,0.1,1.0,true
9.546924141810546e-8,10,0.1,1.0,true
5.678857704920288e-8,10,0.1,1.0,true
1.6751226191654422e-7,10,0.1,1.0,true
1.0005310010724527e-7,10,0.1,1.0,true
1.7810293153344632e-7,10,0.1,1.0,true
3.4222836823414554e-8,10,0.1,1.0,true
1.0842151075873148e-7,10,0.1,1.0,true
1.1331643498872912e-7,10,0.1,1.0,true
8.93420114346815e-8,10,0.1,1.0,true
1.1787900033189433e-7,10,0.1,1.0,true
8.995606013122266e-8,10,0.1,1.0,true
6.110076817617484e-8,10,0.1,1.0,true
7.473016289923089e-8,10,0.1,1.0,true
3.8608811058577054e-8,10,0.1,1.0,true
2.8002853926679033e-7,10,0.1,1.0,true
9.803676758906525e-8,10,0.1,1.0,true
6.76308778612153e-8,10,0.1,1.0,true
4.081876682944205e-8,10,0.1,1.0,true
6.088909948174121e-8,10,0.1,1.0,true
1.32053831364674e-7,10,0.1,1.0,true
1.0766864570437852e-7,10,0.1,1.0,true
7.263146215252228e-8,10,0.1,1.0,true
2.1051295400689066e-7,10,0.1,1.0,true
9.024465952468816e-8,10,0.1,1.0,true
9.170750056825125e-8,10,0.1,1.0,true
1.0549556695832663e-7,10,0.1,1.0,true
1.9759649846287158e-7,10,0.1,1.0,true
5.355271161683499e-8,10,0.1,1.0,true
4.431202654919125e-8,10,0.1,1.0,true
4.6187941049145766e-8,10,0.1,1.0,true
2.390764959922164e-7,10,0.1,1.0,true
5.651398991402807e-8,10,0.1,1.0,true
1.3262362872695826e-7,10,0.1,1.0,true
8.74399543456269e-8,10,0.1,1.0,true
3.104246562057203e-8,10,0.1,1.0,true
7.993363130652377e-8,10,0.1,1.0,true
8.490766104567111e-8,10,0.1,1.0,true
1.9263725363310837e-7,10,0.1,1.0,true
9.07041422539894e-8,10,0.1,1.0,true
1.657005401184106e-7,10,0.1,1.0,true
3.1482306215872754e-8,10,0.1,1.0,true
6.056835658611277e-8,10,0.1,1.0,true
4.744726002283215e-8,10,0.1,1.0,true
6.69293383794155e-8,10,0.1,1.0,true
3.965689845759557e-8,10,0.1,1.0,true
8.17282341908012e-8,10,0.1,1.0,true
5.6574767741861965e-8,10,0.1,1.0,true
1.3548376476611381e-7,10,0.1,1.0,true
4.2324661735796734e-8,10,0.1,1.0,true
1.2624330201801346e-7,10,0.1,1.0,true
3.173264116822131e-8,10,0.1,1.0,true
8.5650187951009e-8,10,0.1,1.0,true
1.1016869284101283e-7,10,0.1,1.0,true
4.1563631638501256e-8,10,0.1,1.0,true
8.394280124490469e-8,10,0.1,1.0,true
2.3143092553795472e-7,10,0.1,1.0,true
5.5570109657742556e-8,10,0.1,1.0,true
8.041427463602837e-8,10,0.1,1.0,true
2.849515708613368e-8,10,0.1,1.0,true
4.49858684302785e-8,10,0.1,1.0,true
8.343814639025842e-8,10,0.1,1.0,true
3.178807240027365e-8,10,0.1,1.0,true
1.202899465702091e-7,10,0.1,1.0,true
1.3983954597869287e-7,10,0.1,1.0,true
1.0488414515832999e-7,10,0.1,1.0,true
4.395109440727408e-8,10,0.1,1.0,true
7.804307636778986e-8,10,0.1,1.0,true
4.5861821266861915e-8,10,0.1,1.0,true
1.2419837989641964e-7,10,0.1,1.0,true
1.2613123787568092e-7,10,0.1,1.0,true
2.6153052206989636e-8,10,0.1,1.0,true
4.005018805224418e-8,10,0.1,1.0,true
1.874000464181433e-7,10,0.1,1.0,true
6.999936859637998e-8,10,0.1,1.0,true
2.261140224222613e-8,10,0.1,1.0,true
1.0096121513594846e-7,10,0.1,1.0,true
1.4870901547398107e-7,10,0.1,1.0,true
4.75146753455376e-8,10,0.1,1.0,true
1.1591998016715422e-7,10,0.1,1.0,true
5.194798630863111e-8,10,0.1,1.0,true
2.546304724695418e-7,10,0.1,1.0,true
3.697327501813788e-8,10,0.1,1.0,true
1.1755388737741094e-7,10,0.1,1.0,true
5.854448118465667e-8,10,0.1,1.0,true
3.7623763289776874e-8,10,0.1,1.0,true
1.6307616437625334e-7,10,0.1,1.0,true
1.194567745691153e-7,10,0.1,1.0,true
8.46046201471302e-8,10,0.1,1.0,true
1.5673996296016405e-7,10,0.1,1.0,true
5.694193254514563e-8,10,0.1,1.0,true
4.583680190144212e-8,10,0.1,1.0,true
6.646921742954984e-8,10,0.1,1.0,true
3.182247304444546e-7,10,0.1,1.0,true
7.669578554061028e-8,10,0.1,1.0,true
4.45740839108143e-8,10,0.1,1.0,true
5.916648943200638e-8,10,0.1,1.0,true
5.2317974515911315e-8,10,0.1,1.0,true
1.3143026885436963e-7,10,0.1,1.0,true
2.8390320880073854e-8,10,0.1,1.0,true
3.4227951959179264e-8,10,0.1,1.0,true
7.272699026944677e-8,10,0.1,1.0,true
1.3408105701373047e-7,10,0.1,1.0,true
5.728395207727751e-8,10,0.1,1.0,true
5.487959842476587e-8,10,0.1,1.0,true
1.6838370886589453e-7,10,0.1,1.0,true
8.703001810753792e-8,10,0.1,1.0,true
1.8759386011832852e-8,10,0.1,1.0,true
1.188899034485621e-7,10,0.1,1.0,true
3.10901201332325e-8,10,0.1,1.0,true
8.622514324321506e-8,10,0.1,1.0,true
1.374603698637233e-7,10,0.1,1.0,true
9.900418460775004e-8,10,0.1,1.0,true
5.8996636754536247e-8,10,0.1,1.0,true
6.923153866324699e-8,10,0.1,1.0,true
1.0105430230158674e-7,10,0.1,1.0,true
7.264764114839572e-8,10,0.1,1.0,true
4.6109542219694334e-8,10,0.1,1.0,true
1.9238862035771712e-7,10,0.1,1.0,true
4.848519856382984e-8,10,0.1,1.0,true
1.0622572800087017e-7,10,0.1,1.0,true
6.951647759942201e-8,10,0.1,1.0,true
1.0107456831061236e-7,10,0.1,1.0,true
6.666480402351977e-8,10,0.1,1.0,true
9.497586689142685e-8,10,0.1,1.0,true
4.715042137633585e-8,10,0.1,1.0,true
2.3332833469098735e-7,10,0.1,1.0,true
4.009777612423836e-8,10,0.1,1.0,true
5.996689419858988e-8,10,0.1,1.0,true
3.56035703189647e-8,10,0.1,1.0,true
6.490617769974384e-8,10,0.1,1.0,true
4.7780100251385694e-8,10,0.1,1.0,true
3.9097021272974465e-8,10,0.1,1.0,true
2.0018244765086548e-7,10,0.1,1.0,true
5.0301697528341984e-8,10,0.1,1.0,true
9.778327796724529e-8,10,0.1,1.0,true
9.036748579306638e-8,10,0.1,1.0,true
6.472963108929948e-8,10,0.1,1.0,true
1.470371063158311e-7,10,0.1,1.0,true
7.014208407757785e-8,10,0.1,1.0,true
7.791569649149603e-8,10,0.1,1.0,true
7.361957875103227e-8,10,0.1,1.0,true
1.6851400946424963e-7,10,1.0,1.0,true
2.2315258999719694e-7,10,1.0,1.0,true
2.2109495592626328e-7,10,1.0,1.0,true
1.6579855182334377e-7,10,1.0,1.0,true
1.820147513461448e-7,10,1.0,1.0,true
1.1892226400497422e-7,10,1.0,1.0,true
1.433147077522679e-7,10,1.0,1.0,true
2.063184545952018e-7,10,1.0,1.0,true
4.7325353777123954e-7,10,1.0,1.0,true
2.799311668316391e-7,10,1.0,1.0,true
2.3871295648191455e-7,10,1.0,1.0,true
2.5213339338293274e-7,10,1.0,1.0,true
2.313290733419535e-7,10,1.0,1.0,true
2.6386392789388317e-7,10,1.0,1.0,true
1.4006359654089837e-7,10,1.0,1.0,true
1.9606304892014644e-7,10,1.0,1.0,true
2.23620348138045e-7,10,1.0,1.0,true
1.780680973957682e-7,10,1.0,1.0,true
2.448164922337991e-7,10,1.0,1.0,true
1.724851856376595e-7,10,1.0,1.0,true
2.070705256456034e-7,10,1.0,1.0,true
2.5470076765615873e-7,10,1.0,1.0,true
1.679079925964889e-7,10,1.0,1.0,true
3.2034584367449423e-7,10,1.0,1.0,true
1.8912838423018244e-7,10,1.0,1.0,true
1.7764123045419768e-7,10,1.0,1.0,true
2.7877768869061004e-7,10,1.0,1.0,true
2.2281621500154865e-7,10,1.0,1.0,true
1.5935163149544767e-7,10,1.0,1.0,true
1.1506770453025649e-7,10,1.0,1.0,true
1.9574451446838626e-7,10,1.0,1.0,true
1.5082722344042062e-7,10,1.0,1.0,true
2.1306091587521777e-7,10,1.0,1.0,true
1.4720087217879747e-7,10,1.0,1.0,true
1.1904609527359508e-7,10,1.0,1.0,true
2.826893379866827e-7,10,1.0,1.0,true
2.22969828636078e-7,10,1.0,1.0,true
1.769817342664961e-7,10,1.0,1.0,true
2.125786089164127e-7,10,1.0,1.0,true
2.497337404833195e-7,10,1.0,1.0,true
1.504954356668484e-7,10,1.0,1.0,true
2.0661320432445602e-7,10,1.0,1.0,true
1.9489439143440038e-7,10,1.0,1.0,true
2.9187952506516083e-7,10,1.0,1.0,true
3.5647062554014905e-7,10,1.0,1.0,true
1.2434461799320614e-7,10,1.0,1.0,true
2.6465463756464896e-7,10,1.0,1.0,true
2.0729521420941874e-7,10,1.0,1.0,true
3.220690861142545e-7,10,1.0,1.0,true
3.265124026439291e-7,10,1.0,1.0,true
1.6330660403906618e-7,10,1.0,1.0,true
1.2638655151626967e-7,10,1.0,1.0,true
2.466108976466832e-7,10,1.0,1.0,true
2.451506290415986e-7,10,1.0,1.0,true
3.0891120633118084e-7,10,1.0,1.0,true
3.4805306593634653e-7,10,1.0,1.0,true
2.1513701930251342e-7,10,1.0,1.0,true
2.0678522668333261e-7,10,1.0,1.0,true
2.0181579321196423e-7,10,1.0,1.0,true
3.09267166222402e-7,10,1.0,1.0,true
2.6765635428488896e-7,10,1.0,1.0,true
2.2970803053048526e-7,10,1.0,1.0,true
1.795987790907364e-7,10,1.0,1.0,true
2.0021546840852936e-7,10,1.0,1.0,true
2.162398456099255e-7,10,1.0,1.0,true
1.4709098354152544e-7,10,1.0,1.0,true
1.291851505040983e-7,10,1.0,1.0,true
1.8528409962718326e-7,10,1.0,1.0,true
2.0711383395876767e-7,10,1.0,1.0,true
2.5210059862023033e-7,10,1.0,1.0,true
1.6573144713442892e-7,10,1.0,1.0,true
1.4441245709796545e-7,10,1.0,1.0,true
1.1661774967322978e-7,10,1.0,1.0,true
3.662652157907168e-7,10,1.0,1.0,true
1.6186440659919433e-7,10,1.0,1.0,true
1.312661497497115e-7,10,1.0,1.0,true
1.4960418632240113e-7,10,1.0,1.0,true
3.143731893856233e-7,10,1.0,1.0,true
2.2212704927364763e-7,10,1.0,1.0,true
1.9431369283718057e-7,10,1.0,1.0,true
2.9731412247261355e-7,10,1.0,1.0,true
1.461689785192137e-7,10,1.0,1.0,true
1.6682536654854496e-7,10,1.0,1.0,true
1.2751888098372377e-7,10,1.0,1.0,true
1.680209812512071e-7,10,1.0,1.0,true
2.1418971943074254e-7,10,1.0,1.0,true
1.4528501541296487e-7,10,1.0,1.0,true
1.8889474589860315e-7,10,1.0,1.0,true
1.8716214011052798e-7,10,1.0,1.0,true
1.7345093977464707e-7,10,1.0,1.0,true
2.1152267736382728e-7,10,1.0,1.0,true
1.5141156355886449e-7,10,1.0,1.0,true
2.7662753414426174e-7,10,1.0,1.0,true
2.2093661379022971e-7,10,1.0,1.0,true
3.077005195130158e-7,10,1.0,1.0,true
3.2109814151628703e-7,10,1.0,1.0,true
1.48921746326683e-7,10,1.0,1.0,true
2.5560446827731646e-7,10,1.0,1.0,true
1.700329781732972e-7,10,1.0,1.0,true
1.7607980882215907e-7,10,1.0,1.0,true
2.4376684841706935e-7,10,1.0,1.0,true
1.4989630694447374e-7,10,1.0,1.0,true
1.917596906841517e-7,10,1.0,1.0,true
2.5655269050620814e-7,10,1.0,1.0,true
2.2270677008889274e-7,10,1.0,1.0,true
2.5153283024027045e-7,10,1.0,1.0,true
1.54094759106268e-7,10,1.0,1.0,true
1.4776149981695018e-7,10,1.0,1.0,true
1.58707143332652e-7,10,1.0,1.0,true
3.2011598444302965e-7,10,1.0,1.0,true
