estimate,m,αᵢ,π,only_firstclass
0.516,10,1.0,0.0,false
0.512,10,1.0,0.0,false
0.719,10,1.0,0.0,false
0.944,10,1.0,0.0,false
0.972,10,1.0,0.0,false
0.756,10,1.0,0.0,false
0.155,10,1.0,0.0,false
0.638,10,1.0,0.0,false
0.841,10,1.0,0.0,false
0.259,10,1.0,0.0,false
0.694,10,1.0,0.0,false
0.941,10,1.0,0.0,false
0.911,10,1.0,0.0,false
0.073,10,1.0,0.0,false
0.943,10,1.0,0.0,false
0.676,10,1.0,0.0,false
0.373,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.81,10,1.0,0.0,false
0.489,10,1.0,0.0,false
0.373,10,1.0,0.0,false
0.869,10,1.0,0.0,false
0.443,10,1.0,0.0,false
0.257,10,1.0,0.0,false
0.819,10,1.0,0.0,false
0.752,10,1.0,0.0,false
0.209,10,1.0,0.0,false
0.84,10,1.0,0.0,false
0.097,10,1.0,0.0,false
0.733,10,1.0,0.0,false
0.789,10,1.0,0.0,false
0.567,10,1.0,0.0,false
0.925,10,1.0,0.0,false
0.327,10,1.0,0.0,false
0.773,10,1.0,0.0,false
0.174,10,1.0,0.0,false
0.188,10,1.0,0.0,false
0.238,10,1.0,0.0,false
0.528,10,1.0,0.0,false
0.298,10,1.0,0.0,false
0.206,10,1.0,0.0,false
0.812,10,1.0,0.0,false
0.937,10,1.0,0.0,false
0.897,10,1.0,0.0,false
0.147,10,1.0,0.0,false
0.203,10,1.0,0.0,false
0.899,10,1.0,0.0,false
0.598,10,1.0,0.0,false
0.877,10,1.0,0.0,false
0.29,10,1.0,0.0,false
0.048,10,1.0,0.0,false
0.542,10,1.0,0.0,false
0.895,10,1.0,0.0,false
0.894,10,1.0,0.0,false
0.607,10,1.0,0.0,false
0.948,10,1.0,0.0,false
0.459,10,1.0,0.0,false
0.495,10,1.0,0.0,false
0.975,10,1.0,0.0,false
0.932,10,1.0,0.0,false
1.0,10,1.0,0.0,false
0.399,10,1.0,0.0,false
0.849,10,1.0,0.0,false
0.93,10,1.0,0.0,false
0.479,10,1.0,0.0,false
0.472,10,1.0,0.0,false
0.358,10,1.0,0.0,false
0.201,10,1.0,0.0,false
0.289,10,1.0,0.0,false
0.57,10,1.0,0.0,false
0.797,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.98,10,1.0,0.0,false
0.99,10,1.0,0.0,false
0.944,10,1.0,0.0,false
0.49,10,1.0,0.0,false
0.85,10,1.0,0.0,false
0.685,10,1.0,0.0,false
0.38,10,1.0,0.0,false
0.251,10,1.0,0.0,false
0.365,10,1.0,0.0,false
0.273,10,1.0,0.0,false
0.647,10,1.0,0.0,false
0.878,10,1.0,0.0,false
0.985,10,1.0,0.0,false
0.954,10,1.0,0.0,false
0.608,10,1.0,0.0,false
0.918,10,1.0,0.0,false
0.929,10,1.0,0.0,false
0.684,10,1.0,0.0,false
0.974,10,1.0,0.0,false
0.834,10,1.0,0.0,false
0.69,10,1.0,0.0,false
0.843,10,1.0,0.0,false
0.386,10,1.0,0.0,false
0.26,10,1.0,0.0,false
0.625,10,1.0,0.0,false
0.164,10,1.0,0.0,false
0.939,10,1.0,0.0,false
0.452,10,1.0,0.0,false
0.481,10,1.0,0.0,false
0.125,10,1.0,0.0,false
0.644,10,1.0,0.0,false
0.851,10,1.0,0.0,false
0.919,10,1.0,0.0,false
0.492,10,1.0,0.0,false
0.324,10,1.0,0.0,false
0.693,10,1.0,0.0,false
0.91,10,1.0,0.0,false
0.835,10,1.0,0.0,false
0.202,10,1.0,0.0,false
0.451,10,1.0,0.0,false
0.425,10,1.0,0.0,false
0.913,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.709,10,1.0,0.0,false
0.617,10,1.0,0.0,false
0.619,10,1.0,0.0,false
0.326,10,1.0,0.0,false
0.757,10,1.0,0.0,false
0.51,10,1.0,0.0,false
0.484,10,1.0,0.0,false
0.296,10,1.0,0.0,false
0.434,10,1.0,0.0,false
0.415,10,1.0,0.0,false
0.588,10,1.0,0.0,false
0.832,10,1.0,0.0,false
0.975,10,1.0,0.0,false
0.868,10,1.0,0.0,false
0.803,10,1.0,0.0,false
0.637,10,1.0,0.0,false
0.816,10,1.0,0.0,false
0.189,10,1.0,0.0,false
0.08,10,1.0,0.0,false
0.818,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.75,10,1.0,0.0,false
0.682,10,1.0,0.0,false
0.988,10,1.0,0.0,false
0.568,10,1.0,0.0,false
0.9,10,1.0,0.0,false
0.304,10,1.0,0.0,false
0.943,10,1.0,0.0,false
0.627,10,1.0,0.0,false
0.647,10,1.0,0.0,false
0.387,10,1.0,0.0,false
0.308,10,1.0,0.0,false
0.59,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.722,10,1.0,0.0,false
0.963,10,1.0,0.0,false
0.424,10,1.0,0.0,false
0.783,10,1.0,0.0,false
0.327,10,1.0,0.0,false
0.928,10,1.0,0.0,false
0.8,10,1.0,0.0,false
0.654,10,1.0,0.0,false
0.603,10,1.0,0.0,false
0.992,10,1.0,0.0,false
0.621,10,1.0,0.0,false
0.944,10,1.0,0.0,false
0.573,10,1.0,0.0,false
0.903,10,1.0,0.0,false
0.7,10,1.0,0.0,false
0.688,10,1.0,0.0,false
0.863,10,1.0,0.0,false
0.895,10,1.0,0.0,false
0.819,10,1.0,0.0,false
0.811,10,1.0,0.0,false
0.144,10,1.0,0.0,false
0.451,10,1.0,0.0,false
0.973,10,1.0,0.0,false
0.477,10,1.0,0.0,false
0.618,10,1.0,0.0,false
0.838,10,1.0,0.0,false
0.266,10,1.0,0.0,false
0.958,10,1.0,0.0,false
0.735,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.601,10,1.0,0.0,false
0.912,10,1.0,0.0,false
0.621,10,1.0,0.0,false
0.715,10,1.0,0.0,false
0.631,10,1.0,0.0,false
0.289,10,1.0,0.0,false
0.909,10,1.0,0.0,false
0.971,10,1.0,0.0,false
0.885,10,1.0,0.0,false
0.179,10,1.0,0.0,false
0.926,10,1.0,0.0,false
0.858,10,1.0,0.0,false
0.177,10,1.0,0.0,false
0.179,10,1.0,0.0,false
0.906,10,1.0,0.0,false
0.781,10,1.0,0.0,false
0.773,10,1.0,0.0,false
0.217,10,1.0,0.0,false
0.887,10,1.0,0.0,false
0.227,10,1.0,0.0,false
0.302,10,1.0,0.0,false
0.436,10,1.0,0.0,false
0.209,10,1.0,0.0,false
0.59,10,1.0,0.0,false
0.487,10,1.0,0.0,false
0.646,10,1.0,0.0,false
0.521,10,1.0,0.0,false
0.792,10,1.0,0.0,false
0.64,10,1.0,0.0,false
0.44,10,1.0,0.0,false
0.42,10,1.0,0.0,false
0.841,10,1.0,0.0,false
0.023,10,1.0,0.0,false
0.053,10,1.0,0.0,false
0.735,10,1.0,0.0,false
0.808,10,1.0,0.0,false
0.352,10,1.0,0.0,false
0.221,10,1.0,0.0,false
0.82,10,1.0,0.0,false
0.866,10,1.0,0.0,false
0.56,10,1.0,0.0,false
0.79,10,1.0,0.0,false
0.539,10,1.0,0.0,false
0.619,10,1.0,0.0,false
0.71,10,1.0,0.0,false
0.893,10,1.0,0.0,false
0.322,10,1.0,0.0,false
0.105,10,1.0,0.0,false
0.973,10,1.0,0.0,false
0.965,10,1.0,0.0,false
0.444,10,1.0,0.0,false
0.22,10,1.0,0.0,false
0.468,10,1.0,0.0,false
0.907,10,1.0,0.0,false
0.175,10,1.0,0.0,false
0.465,10,1.0,0.0,false
0.049,10,1.0,0.0,false
0.887,10,1.0,0.0,false
0.943,10,1.0,0.0,false
0.319,10,1.0,0.0,false
0.954,10,1.0,0.0,false
0.378,10,1.0,0.0,false
0.662,10,1.0,0.0,false
0.062,10,1.0,0.0,false
0.906,10,1.0,0.0,false
0.899,10,1.0,0.0,false
0.584,10,1.0,0.0,false
0.483,10,1.0,0.0,false
0.366,10,1.0,0.0,false
0.679,10,1.0,0.0,false
0.773,10,1.0,0.0,false
0.601,10,1.0,0.0,false
0.523,10,1.0,0.0,false
0.722,10,1.0,0.0,false
0.149,10,1.0,0.0,false
0.861,10,1.0,0.0,false
0.141,10,1.0,0.0,false
0.272,10,1.0,0.0,false
0.089,10,1.0,0.0,false
0.84,10,1.0,0.0,false
0.185,10,1.0,0.0,false
0.896,10,1.0,0.0,false
0.796,10,1.0,0.0,false
0.398,10,1.0,0.0,false
0.357,10,1.0,0.0,false
0.37,10,1.0,0.0,false
0.708,10,1.0,0.0,false
0.983,10,1.0,0.0,false
0.494,10,1.0,0.0,false
0.863,10,1.0,0.0,false
0.674,10,1.0,0.0,false
0.722,10,1.0,0.0,false
0.428,10,1.0,0.0,false
0.956,10,1.0,0.0,false
0.807,10,1.0,0.0,false
0.463,10,1.0,0.0,false
0.948,10,1.0,0.0,false
0.891,10,1.0,0.0,false
0.965,10,1.0,0.0,false
0.806,10,1.0,0.0,false
0.434,10,1.0,0.0,false
0.197,10,1.0,0.0,false
0.716,10,1.0,0.0,false
0.36,10,1.0,0.0,false
0.336,10,1.0,0.0,false
0.966,10,1.0,0.0,false
0.883,10,1.0,0.0,false
0.889,10,1.0,0.0,false
0.172,10,1.0,0.0,false
0.614,10,1.0,0.0,false
0.676,10,1.0,0.0,false
0.849,10,1.0,0.0,false
0.084,10,1.0,0.0,false
0.517,10,1.0,0.0,false
0.327,10,1.0,0.0,false
0.393,10,1.0,0.0,false
0.353,10,1.0,0.0,false
0.568,10,1.0,0.0,false
0.797,10,1.0,0.0,false
0.331,10,1.0,0.0,false
0.423,10,1.0,0.0,false
0.303,10,1.0,0.0,false
0.478,10,1.0,0.0,false
0.756,10,1.0,0.0,false
0.987,10,1.0,0.0,false
0.098,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.531,10,1.0,0.0,false
0.844,10,1.0,0.0,false
0.333,10,1.0,0.0,false
0.349,10,1.0,0.0,false
0.281,10,1.0,0.0,false
0.895,10,1.0,0.0,false
0.85,10,1.0,0.0,false
0.974,10,1.0,0.0,false
0.872,10,1.0,0.0,false
0.331,10,1.0,0.0,false
0.82,10,1.0,0.0,false
0.764,10,1.0,0.0,false
0.596,10,1.0,0.0,false
0.964,10,1.0,0.0,false
0.772,10,1.0,0.0,false
0.385,10,1.0,0.0,false
0.429,10,1.0,0.0,false
0.277,10,1.0,0.0,false
0.735,10,1.0,0.0,false
0.978,10,1.0,0.0,false
0.421,10,1.0,0.0,false
0.214,10,1.0,0.0,false
0.888,10,1.0,0.0,false
0.408,10,1.0,0.0,false
0.803,10,1.0,0.0,false
0.634,10,1.0,0.0,false
0.587,10,1.0,0.0,false
0.45,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.528,10,1.0,0.0,false
0.818,10,1.0,0.0,false
0.367,10,1.0,0.0,false
0.845,10,1.0,0.0,false
0.712,10,1.0,0.0,false
0.174,10,1.0,0.0,false
0.829,10,1.0,0.0,false
0.228,10,1.0,0.0,false
0.795,10,1.0,0.0,false
0.211,10,1.0,0.0,false
0.62,10,1.0,0.0,false
0.609,10,1.0,0.0,false
0.402,10,1.0,0.0,false
0.629,10,1.0,0.0,false
0.658,10,1.0,0.0,false
0.876,10,1.0,0.0,false
0.857,10,1.0,0.0,false
0.939,10,1.0,0.0,false
0.821,10,1.0,0.0,false
0.72,10,1.0,0.0,false
0.384,10,1.0,0.0,false
0.291,10,1.0,0.0,false
0.399,10,1.0,0.0,false
0.541,10,1.0,0.0,false
0.821,10,1.0,0.0,false
0.507,10,1.0,0.0,false
0.718,10,1.0,0.0,false
0.962,10,1.0,0.0,false
0.05,10,1.0,0.0,false
0.776,10,1.0,0.0,false
0.371,10,1.0,0.0,false
0.674,10,1.0,0.0,false
0.398,10,1.0,0.0,false
0.544,10,1.0,0.0,false
0.198,10,1.0,0.0,false
0.848,10,1.0,0.0,false
0.891,10,1.0,0.0,false
0.244,10,1.0,0.0,false
0.581,10,1.0,0.0,false
0.741,10,1.0,0.0,false
0.265,10,1.0,0.0,false
0.64,10,1.0,0.0,false
0.158,10,1.0,0.0,false
0.637,10,1.0,0.0,false
0.889,10,1.0,0.0,false
0.979,10,1.0,0.0,false
0.293,10,1.0,0.0,false
0.665,10,1.0,0.0,false
0.332,10,1.0,0.0,false
0.687,10,1.0,0.0,false
0.227,10,1.0,0.0,false
0.472,10,1.0,0.0,false
0.897,10,1.0,0.0,false
0.65,10,1.0,0.0,false
0.339,10,1.0,0.0,false
0.744,10,1.0,0.0,false
0.506,10,1.0,0.0,false
0.694,10,1.0,0.0,false
0.735,10,1.0,0.0,false
0.271,10,1.0,0.0,false
0.278,10,1.0,0.0,false
0.622,10,1.0,0.0,false
0.935,10,1.0,0.0,false
0.978,10,1.0,0.0,false
0.608,10,1.0,0.0,false
0.993,10,1.0,0.0,false
0.789,10,1.0,0.0,false
0.73,10,1.0,0.0,false
0.611,10,1.0,0.0,false
0.728,10,1.0,0.0,false
0.581,10,1.0,0.0,false
0.651,10,1.0,0.0,false
0.637,10,1.0,0.0,false
0.517,10,1.0,0.0,false
0.093,10,1.0,0.0,false
0.88,10,1.0,0.0,false
0.504,10,1.0,0.0,false
0.636,10,1.0,0.0,false
0.732,10,1.0,0.0,false
0.839,10,1.0,0.0,false
0.585,10,1.0,0.0,false
0.109,10,1.0,0.0,false
0.455,10,1.0,0.0,false
0.751,10,1.0,0.0,false
0.329,10,1.0,0.0,false
0.946,10,1.0,0.0,false
0.442,10,1.0,0.0,false
0.921,10,1.0,0.0,false
0.945,10,1.0,0.0,false
0.103,10,1.0,0.0,false
0.809,10,1.0,0.0,false
0.828,10,1.0,0.0,false
0.055,10,1.0,0.0,false
0.38,10,1.0,0.0,false
0.978,10,1.0,0.0,false
0.82,10,1.0,0.0,false
0.485,10,1.0,0.0,false
0.416,10,1.0,0.0,false
0.216,10,1.0,0.0,false
0.17,10,1.0,0.0,false
0.807,10,1.0,0.0,false
0.235,10,1.0,0.0,false
0.947,10,1.0,0.0,false
0.35,10,1.0,0.0,false
0.7,10,1.0,0.0,false
0.719,10,1.0,0.0,false
0.315,10,1.0,0.0,false
0.699,10,1.0,0.0,false
0.518,10,1.0,0.0,false
0.749,10,1.0,0.0,false
0.458,10,1.0,0.0,false
0.309,10,1.0,0.0,false
0.064,10,1.0,0.0,false
0.45,10,1.0,0.0,false
1.0,10,1.0,0.0,false
0.994,10,1.0,0.0,false
0.713,10,1.0,0.0,false
0.572,10,1.0,0.0,false
0.607,10,1.0,0.0,false
0.383,10,1.0,0.0,false
0.954,10,1.0,0.0,false
0.428,10,1.0,0.0,false
0.708,10,1.0,0.0,false
0.913,10,1.0,0.0,false
0.957,10,1.0,0.0,false
0.217,10,1.0,0.0,false
0.526,10,1.0,0.0,false
0.418,10,1.0,0.0,false
0.85,10,1.0,0.0,false
0.483,10,1.0,0.0,false
0.57,10,1.0,0.0,false
0.464,10,1.0,0.0,false
0.041,10,1.0,0.0,false
0.829,10,1.0,0.0,false
0.997,10,1.0,0.0,false
0.93,10,1.0,0.0,false
0.969,10,1.0,0.0,false
0.859,10,1.0,0.0,false
0.986,10,1.0,0.0,false
0.256,10,1.0,0.0,false
0.611,10,1.0,0.0,false
0.656,10,1.0,0.0,false
0.506,10,1.0,0.0,false
0.959,10,1.0,0.0,false
0.873,10,1.0,0.0,false
0.151,10,1.0,0.0,false
0.435,10,1.0,0.0,false
0.528,10,1.0,0.0,false
0.506,10,1.0,0.0,false
0.564,10,1.0,0.0,false
0.58,10,1.0,0.0,false
0.871,10,1.0,0.0,false
0.832,10,1.0,0.0,false
0.441,10,1.0,0.0,false
0.332,10,1.0,0.0,false
0.551,10,1.0,0.0,false
0.612,10,1.0,0.0,false
0.677,10,1.0,0.0,false
0.904,10,1.0,0.0,false
0.932,10,1.0,0.0,false
0.978,10,1.0,0.0,false
0.464,10,1.0,0.0,false
0.5,10,1.0,0.0,false
0.457,10,1.0,0.0,false
0.612,10,1.0,0.0,false
0.899,10,1.0,0.0,false
0.138,10,1.0,0.0,false
0.848,10,1.0,0.0,false
0.356,10,1.0,0.0,false
0.733,10,1.0,0.0,false
0.151,10,1.0,0.0,false
0.966,10,1.0,0.0,false
0.087,10,1.0,0.0,false
0.431,10,1.0,0.0,false
0.377,10,1.0,0.0,false
0.961,10,1.0,0.0,false
0.203,10,1.0,0.0,false
0.173,10,1.0,0.0,false
0.863,10,1.0,0.0,false
0.064,10,1.0,0.0,false
0.849,10,1.0,0.0,false
0.089,10,1.0,0.0,false
0.529,10,1.0,0.0,false
0.826,10,1.0,0.0,false
0.738,10,1.0,0.0,false
0.16,10,1.0,0.0,false
0.922,10,1.0,0.0,false
0.191,10,1.0,0.0,false
0.913,10,1.0,0.0,false
0.964,10,1.0,0.0,false
0.791,10,1.0,0.0,false
0.572,10,1.0,0.0,false
0.056,10,1.0,0.0,false
0.493,10,1.0,0.0,false
0.539,10,1.0,0.0,false
0.435,10,1.0,0.0,false
0.648,10,1.0,0.0,false
0.993,10,1.0,0.0,false
0.434,10,1.0,0.0,false
0.721,10,1.0,0.0,false
0.278,10,1.0,0.0,false
0.793,10,1.0,0.0,false
0.996,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.486,10,1.0,0.0,false
0.917,10,1.0,0.0,false
0.866,10,1.0,0.0,false
0.787,10,1.0,0.0,false
0.61,10,1.0,0.0,false
0.294,10,1.0,0.0,false
0.201,10,1.0,0.0,false
0.929,10,1.0,0.0,false
0.59,10,1.0,0.0,false
0.211,10,1.0,0.0,false
0.992,10,1.0,0.0,false
0.606,10,1.0,0.0,false
0.926,10,1.0,0.0,false
0.192,10,1.0,0.0,false
0.819,10,1.0,0.0,false
0.853,10,1.0,0.0,false
0.909,10,1.0,0.0,false
0.554,10,1.0,0.0,false
0.386,10,1.0,0.0,false
0.363,10,1.0,0.0,false
0.993,10,1.0,0.0,false
0.893,10,1.0,0.0,false
0.638,10,1.0,0.0,false
0.827,10,1.0,0.0,false
0.962,10,1.0,0.0,false
0.756,10,1.0,0.0,false
0.985,10,1.0,0.0,false
0.884,10,1.0,0.0,false
0.721,10,1.0,0.0,false
0.762,10,1.0,0.0,false
0.169,10,1.0,0.0,false
0.985,10,1.0,0.0,false
0.143,10,1.0,0.0,false
0.431,10,1.0,0.0,false
0.259,10,1.0,0.0,false
0.996,10,1.0,0.0,false
0.974,10,1.0,0.0,false
0.385,10,1.0,0.0,false
0.942,10,1.0,0.0,false
0.779,10,1.0,0.0,false
0.745,10,1.0,0.0,false
0.387,10,1.0,0.0,false
0.932,10,1.0,0.0,false
0.956,10,1.0,0.0,false
0.886,10,1.0,0.0,false
0.584,10,1.0,0.0,false
0.507,10,1.0,0.0,false
0.898,10,1.0,0.0,false
0.591,10,1.0,0.0,false
0.137,10,1.0,0.0,false
0.814,10,1.0,0.0,false
0.074,10,1.0,0.0,false
0.202,10,1.0,0.0,false
0.546,10,1.0,0.0,false
0.556,10,1.0,0.0,false
0.233,10,1.0,0.0,false
0.596,10,1.0,0.0,false
0.834,10,1.0,0.0,false
0.389,10,1.0,0.0,false
0.796,10,1.0,0.0,false
0.998,10,1.0,0.0,false
0.733,10,1.0,0.0,false
0.87,10,1.0,0.0,false
0.521,10,1.0,0.0,false
0.547,10,1.0,0.0,false
0.982,10,1.0,0.0,false
0.931,10,1.0,0.0,false
0.351,10,1.0,0.0,false
0.717,10,1.0,0.0,false
0.578,10,1.0,0.0,false
0.949,10,1.0,0.0,false
0.43,10,1.0,0.0,false
0.699,10,1.0,0.0,false
0.803,10,1.0,0.0,false
0.133,10,1.0,0.0,false
0.968,10,1.0,0.0,false
0.646,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.28,10,1.0,0.0,false
0.262,10,1.0,0.0,false
0.935,10,1.0,0.0,false
0.7,10,1.0,0.0,false
0.997,10,1.0,0.0,false
0.94,10,1.0,0.0,false
0.521,10,1.0,0.0,false
0.363,10,1.0,0.0,false
0.644,10,1.0,0.0,false
0.776,10,1.0,0.0,false
0.82,10,1.0,0.0,false
0.538,10,1.0,0.0,false
0.799,10,1.0,0.0,false
0.666,10,1.0,0.0,false
0.32,10,1.0,0.0,false
0.466,10,1.0,0.0,false
0.063,10,1.0,0.0,false
0.943,10,1.0,0.0,false
0.361,10,1.0,0.0,false
0.794,10,1.0,0.0,false
0.863,10,1.0,0.0,false
0.796,10,1.0,0.0,false
0.98,10,1.0,0.0,false
0.729,10,1.0,0.0,false
0.57,10,1.0,0.0,false
0.739,10,1.0,0.0,false
0.568,10,1.0,0.0,false
0.925,10,1.0,0.0,false
0.994,10,1.0,0.0,false
0.641,10,1.0,0.0,false
0.381,10,1.0,0.0,false
0.271,10,1.0,0.0,false
0.234,10,1.0,0.0,false
0.019,10,1.0,0.0,false
0.573,10,1.0,0.0,false
0.355,10,1.0,0.0,false
0.089,10,1.0,0.0,false
0.555,10,1.0,0.0,false
0.617,10,1.0,0.0,false
0.945,10,1.0,0.0,false
0.869,10,1.0,0.0,false
0.668,10,1.0,0.0,false
0.141,10,1.0,0.0,false
0.713,10,1.0,0.0,false
0.984,10,1.0,0.0,false
0.357,10,1.0,0.0,false
0.812,10,1.0,0.0,false
0.422,10,1.0,0.0,false
0.539,10,1.0,0.0,false
0.03,10,1.0,0.0,false
0.556,10,1.0,0.0,false
0.849,10,1.0,0.0,false
0.588,10,1.0,0.0,false
0.276,10,1.0,0.0,false
0.99,10,1.0,0.0,false
0.317,10,1.0,0.0,false
0.668,10,1.0,0.0,false
0.525,10,1.0,0.0,false
0.579,10,1.0,0.0,false
0.269,10,1.0,0.0,false
0.507,10,1.0,0.0,false
0.465,10,1.0,0.0,false
0.994,10,1.0,0.0,false
0.421,10,1.0,0.0,false
0.672,10,1.0,0.0,false
0.748,10,1.0,0.0,false
0.657,10,1.0,0.0,false
0.85,10,1.0,0.0,false
0.987,10,1.0,0.0,false
0.486,10,1.0,0.0,false
0.557,10,1.0,0.0,false
0.397,10,1.0,0.0,false
0.916,10,1.0,0.0,false
0.205,10,1.0,0.0,false
0.921,10,1.0,0.0,false
0.883,10,1.0,0.0,false
0.897,10,1.0,0.0,false
0.908,10,1.0,0.0,false
0.518,10,1.0,0.0,false
0.752,10,1.0,0.0,false
0.889,10,1.0,0.0,false
0.389,10,1.0,0.0,false
0.944,10,1.0,0.0,false
0.811,10,1.0,0.0,false
0.64,10,1.0,0.0,false
0.376,10,1.0,0.0,false
0.341,10,1.0,0.0,false
0.782,10,1.0,0.0,false
0.888,10,1.0,0.0,false
0.39,10,1.0,0.0,false
0.445,10,1.0,0.0,false
0.467,10,1.0,0.0,false
0.686,10,1.0,0.0,false
0.855,10,1.0,0.0,false
0.716,10,1.0,0.0,false
0.059,10,1.0,0.0,false
0.825,10,1.0,0.0,false
0.373,10,1.0,0.0,false
0.801,10,1.0,0.0,false
0.972,10,1.0,0.0,false
0.843,10,1.0,0.0,false
0.91,10,1.0,0.0,false
0.597,10,1.0,0.0,false
0.907,10,1.0,0.0,false
0.702,10,1.0,0.0,false
0.388,10,1.0,0.0,false
0.511,10,1.0,0.0,false
0.24,10,1.0,0.0,false
0.952,10,1.0,0.0,false
0.797,10,1.0,0.0,false
0.776,10,1.0,0.0,false
0.32,10,1.0,0.0,false
0.594,10,1.0,0.0,false
0.934,10,1.0,0.0,false
0.633,10,1.0,0.0,false
0.807,10,1.0,0.0,false
0.695,10,1.0,0.0,false
0.516,10,1.0,0.0,false
0.989,10,1.0,0.0,false
0.326,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.27,10,1.0,0.0,false
0.598,10,1.0,0.0,false
0.953,10,1.0,0.0,false
0.576,10,1.0,0.0,false
0.63,10,1.0,0.0,false
0.63,10,1.0,0.0,false
0.76,10,1.0,0.0,false
0.078,10,1.0,0.0,false
0.791,10,1.0,0.0,false
1.0,10,1.0,0.0,false
0.678,10,1.0,0.0,false
0.824,10,1.0,0.0,false
0.925,10,1.0,0.0,false
0.439,10,1.0,0.0,false
0.766,10,1.0,0.0,false
0.961,10,1.0,0.0,false
0.844,10,1.0,0.0,false
0.579,10,1.0,0.0,false
0.329,10,1.0,0.0,false
0.479,10,1.0,0.0,false
0.555,10,1.0,0.0,false
0.596,10,1.0,0.0,false
0.524,10,1.0,0.0,false
0.695,10,1.0,0.0,false
0.925,10,1.0,0.0,false
0.974,10,1.0,0.0,false
0.733,10,1.0,0.0,false
0.543,10,1.0,0.0,false
0.926,10,1.0,0.0,false
0.117,10,1.0,0.0,false
0.935,10,1.0,0.0,false
0.945,10,1.0,0.0,false
0.37,10,1.0,0.0,false
0.976,10,1.0,0.0,false
0.959,10,1.0,0.0,false
0.295,10,1.0,0.0,false
0.79,10,1.0,0.0,false
0.405,10,1.0,0.0,false
0.802,10,1.0,0.0,false
0.511,10,1.0,0.0,false
0.872,10,1.0,0.0,false
0.966,10,1.0,0.0,false
0.23,10,1.0,0.0,false
0.497,10,1.0,0.0,false
0.633,10,1.0,0.0,false
0.647,10,1.0,0.0,false
0.55,10,1.0,0.0,false
0.338,10,1.0,0.0,false
0.324,10,1.0,0.0,false
0.906,10,1.0,0.0,false
0.99,10,1.0,0.0,false
0.507,10,1.0,0.0,false
0.309,10,1.0,0.0,false
0.019,10,1.0,0.0,false
0.409,10,1.0,0.0,false
0.508,10,1.0,0.0,false
0.803,10,1.0,0.0,false
0.969,10,1.0,0.0,false
0.945,10,1.0,0.0,false
0.798,10,1.0,0.0,false
0.769,10,1.0,0.0,false
0.821,10,1.0,0.0,false
0.144,10,1.0,0.0,false
0.863,10,1.0,0.0,false
0.571,10,1.0,0.0,false
0.666,10,1.0,0.0,false
0.838,10,1.0,0.0,false
0.76,10,1.0,0.0,false
0.968,10,1.0,0.0,false
0.937,10,1.0,0.0,false
0.173,10,1.0,0.0,false
0.396,10,1.0,0.0,false
0.599,10,1.0,0.0,false
0.401,10,1.0,0.0,false
0.548,10,1.0,0.0,false
0.99,10,1.0,0.0,false
0.947,10,1.0,0.0,false
0.698,10,1.0,0.0,false
0.739,10,1.0,0.0,false
0.732,10,1.0,0.0,false
0.941,10,1.0,0.0,false
0.822,10,1.0,0.0,false
0.398,10,1.0,0.0,false
0.475,10,1.0,0.0,false
0.957,10,1.0,0.0,false
0.612,10,1.0,0.0,false
0.717,10,1.0,0.0,false
0.725,10,1.0,0.0,false
0.539,10,1.0,0.0,false
0.199,10,1.0,0.0,false
0.92,10,1.0,0.0,false
0.257,10,1.0,0.0,false
0.227,10,1.0,0.0,false
0.377,10,1.0,0.0,false
0.74,10,1.0,0.0,false
0.472,10,1.0,0.0,false
0.859,10,1.0,0.0,false
0.583,10,1.0,0.0,false
0.466,10,1.0,0.0,false
0.316,10,1.0,0.0,false
0.04,10,1.0,0.0,false
0.073,10,1.0,0.0,false
0.513,10,1.0,0.0,false
0.966,10,1.0,0.0,false
0.842,10,1.0,0.0,false
0.054,10,1.0,0.0,false
0.673,10,1.0,0.0,false
0.441,10,1.0,0.0,false
0.711,10,1.0,0.0,false
0.265,10,1.0,0.0,false
0.957,10,1.0,0.0,false
0.876,10,1.0,0.0,false
0.801,10,1.0,0.0,false
0.532,10,1.0,0.0,false
0.46,10,1.0,0.0,false
0.957,10,1.0,0.0,false
0.856,10,1.0,0.0,false
0.762,10,1.0,0.0,false
0.935,10,1.0,0.0,false
0.94,10,1.0,0.0,false
0.843,10,1.0,0.0,false
0.972,10,1.0,0.0,false
0.403,10,1.0,0.0,false
0.955,10,1.0,0.0,false
0.655,10,1.0,0.0,false
0.859,10,1.0,0.0,false
0.499,10,1.0,0.0,false
0.201,10,1.0,0.0,false
0.937,10,1.0,0.0,false
0.81,10,1.0,0.0,false
0.658,10,1.0,0.0,false
0.119,10,1.0,0.0,false
0.692,10,1.0,0.0,false
0.774,10,1.0,0.0,false
0.702,10,1.0,0.0,false
